"state_1","District","Region","Sector","State_Region","Meals_At_Home","ricepds_v","Wheatpds_q","chicken_q","pulsep_q","wheatos_q","No_of_Meals_per_day","total_consumption"
"CHTSD","15",3,"URBAN",223,58,15,1.25,0,0,0,2,16.25
"CHTSD","14",3,"URBAN",223,60,0,0,0.6,0,1.2,2,1.8
"CHTSD","14",3,"URBAN",223,63.6607393542349,0,0,0,0,0,3,0
"CHTSD","14",3,"URBAN",223,63.6607393542349,0,0,0,0,0,3,0
"CHTSD","14",3,"URBAN",223,63.6607393542349,0,0,0,0,0,2,0
"CHTSD","14",3,"URBAN",223,63.6607393542349,0,0,0,0,0,3,0
"CHTSD","14",3,"URBAN",223,60,0,0,0,0,0,2,0
"CHTSD","Raipur",2,"URBAN",222,60,0,0,0,0,2.4,2,2.4
"CHTSD","Raipur",2,"URBAN",222,60,0,0,0.333333333,0,5,2,5.333333333
"CHTSD","Raipur",2,"URBAN",222,60,0,0,0,0,5.555555556,2,5.555555556
"CHTSD","Raipur",2,"URBAN",222,60,6.571428571,1.428571429,0,0,0,2,8
"CHTSD","Raipur",2,"URBAN",222,60,0,0,0,0,2.5,2,2.5
"CHTSD","Raipur",2,"URBAN",222,60,9.2,0,0.2,0,0,2,9.4
"CHTSD","Bijapur",3,"URBAN",223,60,0,0,0,0.016666667,2.083333333,2,2.1
"CHTSD","Bijapur",3,"URBAN",223,58,0,0,0.5,0.1,5,2,5.6
"CHTSD","Bijapur",3,"URBAN",223,60,20,2,0.5,0,0,2,22.5
"CHTSD","Bijapur",3,"URBAN",223,46,12.5,1.25,0.25,0,0,2,14
"CHTSD","Bijapur",3,"URBAN",223,60,25,1.5,0,0,0,2,26.5
"CHTSD","Bijapur",3,"URBAN",223,60,16.66666667,1.666666667,0,0,0,2,18.333333337
"CHTSD","Raipur",2,"URBAN",222,60,0,0,0,0,0,2,0
"CHTSD","Raipur",2,"URBAN",222,60,0,0,0,0,0,2,0
"CHTSD","Raipur",2,"URBAN",222,60,23.33333333,0,0.333333333,0,0,2,23.666666663
"CHTSD","Raipur",2,"URBAN",222,60,0,0,0,0.125,2.5,2,2.625
"CHTSD","Raipur",2,"URBAN",222,60,17.5,0,0.25,0,2.5,2,20.25
"CHTSD","Raipur",2,"URBAN",222,60,0,0,0,0.142857143,2.142857143,2,2.285714286
"CHTSD","Raipur",2,"URBAN",222,60,7,0,0.1,0,0,2,7.1
"CHTSD","Raipur",2,"URBAN",222,58,0,0,0,0,0,2,0
"CHTSD","Raipur",2,"URBAN",222,58,0,0,0,0,0,2,0
"CHTSD","Raipur",2,"URBAN",222,60,0,0,0,0,2.5,2,2.5
"CHTSD","Raipur",2,"URBAN",222,60,0,0,0.4,0,2,2,2.4
"CHTSD","Raipur",2,"URBAN",222,60,0,0,0.2,0,4,2,4.2
"CHTSD","Raipur",2,"URBAN",222,90,0,0,0,0,2,3,2
"CHTSD","Durg",2,"URBAN",222,60,0,0,0,0,0,2,0
"CHTSD","Durg",2,"URBAN",222,60,0,0,0,0,3,2,3
"CHTSD","Durg",2,"URBAN",222,60,0,0,0.5,0,2.5,2,3
"CHTSD","Durg",2,"URBAN",222,60,10,2,0,0,0,2,12
"CHTSD","Durg",2,"URBAN",222,60,8.333333333,1.666666667,0,0,0,2,10
"CHTSD","Durg",2,"URBAN",222,60,0,0,0,0,0,2,0
"CHTSD","Durg",2,"URBAN",222,60,0,0,0,0,0,2,0
"CHTSD","Durg",2,"URBAN",222,60,0,0,0.5,0,2.5,2,3
"CHTSD","Durg",2,"URBAN",222,60,0,0,0,0,3,2,3
"CHTSD","Durg",2,"URBAN",222,60,0,0,0,0,0,2,0
"CHTSD","Durg",2,"URBAN",222,60,0,0,0.5,0,0,2,0.5
"CHTSD","Durg",2,"URBAN",222,60,0,0,0,0,3.333333333,2,3.333333333
"CHTSD","Durg",2,"URBAN",222,60,0,0,0,0,3.333333333,2,3.333333333
"CHTSD","Durg",2,"URBAN",222,60,7.5,1.25,0.375,0,0,2,9.125
"CHTSD","Durg",2,"URBAN",222,60,0,0,0,0,0,2,0
"CHTSD","Raipur",2,"URBAN",222,60,0,0,0,0,4,2,4
"CHTSD","Raipur",2,"URBAN",222,60,0,0,0,0,2.5,2,2.5
"CHTSD","Raipur",2,"URBAN",222,60,0,0,0.181818182,0,4.545454546,2,4.727272728
"CHTSD","Raipur",2,"URBAN",222,60,0,0,0.3,0,5,2,5.3
"CHTSD","Raipur",2,"URBAN",222,60,12.5,2.5,0.25,0,0,2,15.25
"CHTSD","Raipur",2,"URBAN",222,90,2.555555556,0.666666667,0.277777778,0,2.777777778,3,6.277777779
"CHTSD","9",2,"URBAN",222,60,0,0,0,0,1.666666667,2,1.666666667
"CHTSD","9",2,"URBAN",222,60,0,0,0,0,3.333333333,2,3.333333333
"CHTSD","9",2,"URBAN",222,90,0,0,0.272727273,0,4.090909091,3,4.363636364
"CHTSD","9",2,"URBAN",222,60,0,0,0.25,0,2.5,2,2.75
"CHTSD","9",2,"URBAN",222,60,7,0,0,0,1,2,8
"CHTSD","9",2,"URBAN",222,60,0,0,0,0,6,2,6
"CHTSD","9",2,"URBAN",222,60,0,0,0,0,3,2,3
"CHTSD","9",2,"URBAN",222,90,10,2,0.2,0,0,3,12.2
"CHTSD","Raipur",2,"URBAN",222,50,0,0,0.25,0,2.5,2,2.75
"CHTSD","Raipur",2,"URBAN",222,60,0,0,0.125,0,2.5,2,2.625
"CHTSD","Raipur",2,"URBAN",222,60,17.5,0,0,0,1,2,18.5
"CHTSD","Raipur",2,"URBAN",222,60,0,0,0,0,2,2,2
"CHTSD","Raipur",2,"URBAN",222,60,17.5,0,0.25,0.25,2.5,2,20.5
"CHTSD","Raipur",2,"URBAN",222,60,0,4.545454546,0.181818182,0,0,2,4.727272728
"CHTSD","Raipur",2,"URBAN",222,60,14,0,0.2,0,2,2,16.2
"CHTSD","Durg",2,"URBAN",222,60,0,0,0,0,4.5,2,4.5
"CHTSD","Durg",2,"URBAN",222,60,10,2,0.3,0,0,2,12.3
"CHTSD","Durg",2,"URBAN",222,60,0,0,0,0,2.5,2,2.5
"CHTSD","Durg",2,"URBAN",222,56,14,2.5,0.25,0,0,2,16.75
"CHTSD","Durg",2,"URBAN",222,60,11.66666667,0,0,0,0.833333333,2,12.500000003
"CHTSD","Durg",2,"URBAN",222,60,6.25,2.5,0,0,0,2,8.75
"CHTSD","8",2,"URBAN",222,60,0,0,0,0,6.25,2,6.25
"CHTSD","8",2,"URBAN",222,56,0,0,0,0,4,2,4
"CHTSD","8",2,"URBAN",222,60,10,2,0.2,0,1,2,13.2
"CHTSD","8",2,"URBAN",222,60,0,0,0.25,0,2,2,2.25
"CHTSD","8",2,"URBAN",222,58,10,2,0,0,0,2,12
"CHTSD","8",2,"URBAN",222,60,12.5,2.5,0,0,0,2,15
"CHTSD","8",2,"URBAN",222,60,10,2,0,0,0,2,12
"CHTSD","12",2,"URBAN",222,60,0,0,0,0,1.75,2,1.75
"CHTSD","12",2,"URBAN",222,60,0,0,0.25,0,1.25,2,1.5
"CHTSD","12",2,"URBAN",222,54,0,0,0,0,2.5,2,2.5
"CHTSD","12",2,"URBAN",222,60,0,0,0,0,2.5,2,2.5
"CHTSD","12",2,"URBAN",222,60,0,0,0,0,3,2,3
"CHTSD","12",2,"URBAN",222,60,0,0,0.25,0,1.75,2,2
"CHTSD","12",2,"URBAN",222,90,20.83333333,1.666666667,0,0,0,3,22.499999997
"CHTSD","12",2,"URBAN",222,90,17.5,0,0,0,1.25,3,18.75
"CHTSD","7",2,"URBAN",222,60,0,0,0,0,2,2,2
"CHTSD","7",2,"URBAN",222,0,0,0,0,0,0,2,0
"CHTSD","7",2,"URBAN",222,63.6607393542349,0,0,0,0,0,2,0
"CHTSD","7",2,"URBAN",222,48,0,0,0.166666667,0,0,2,0.166666667
"CHTSD","7",2,"URBAN",222,60,0,0,0,0,4.166666667,2,4.166666667
"CHTSD","7",2,"URBAN",222,60,0,0,0,0,1.666666667,2,1.666666667
"CHTSD","7",2,"URBAN",222,60,0,0,0.125,0,0,2,0.125
"CHTSD","7",2,"URBAN",222,60,24,3,0,0,0,2,27
"CHTSD","6",2,"URBAN",222,60,0,0,0,0,2.857142857,2,2.857142857
"CHTSD","6",2,"URBAN",222,60,0,0,0,0,1.666666667,2,1.666666667
"CHTSD","6",2,"URBAN",222,60,0,0,0.333333333,0,3.333333333,2,3.666666666
"CHTSD","6",2,"URBAN",222,60,0,0,0,0,4,2,4
"CHTSD","6",2,"URBAN",222,60,23.33333333,1.666666667,0,0,0,2,24.999999997
"CHTSD","6",2,"URBAN",222,60,17.5,1,0.25,0,0,2,18.75
"CHTSD","6",2,"URBAN",222,60,10,2,0.2,0,2,2,14.2
"CHTSD","1",1,"URBAN",221,60,0,0,0.1,0.016666667,0.666666667,2,0.783333334
"CHTSD","1",1,"URBAN",221,60,0,0,0,0,1.4,2,1.4
"CHTSD","1",1,"URBAN",221,60,0,0,0.3,0.06,1.2,2,1.56
"CHTSD","1",1,"URBAN",221,60,0,0,0.185714286,0,5.571428571,2,5.757142857
"CHTSD","1",1,"URBAN",221,56,0,0,0.09,0.05,0.8,2,0.94
"CHTSD","1",1,"URBAN",221,60,0,0,0.266666667,0.041666667,1.333333333,2,1.641666667
"CHTSD","1",1,"URBAN",221,60,14,0,0,0,1,2,15
"CHTSD","1",1,"URBAN",221,60,11.66666667,0,0.2,0,0.5,2,12.36666667
"CHTSD","Surguja",1,"URBAN",221,56,0,0,0.5,0,0,2,0.5
"CHTSD","Surguja",1,"URBAN",221,60,0,0,0.166666667,0,1.333333333,2,1.5
"CHTSD","Surguja",1,"URBAN",221,63.6607393542349,0,0,0,0,0,2,0
"CHTSD","Surguja",1,"URBAN",221,63.6607393542349,0,0,0,0,0,2,0
"CHTSD","Surguja",1,"URBAN",221,63.6607393542349,0,0,0,0,0,2,0
"CHTSD","Surguja",1,"URBAN",221,63.6607393542349,0,0,0,0,0,2,0
"CHTSD","Surguja",1,"URBAN",221,63.6607393542349,0,0,0,0,0,2,0
"CHTSD","Surguja",1,"URBAN",221,60,0,0,0.166666667,0,1.666666667,2,1.833333334
"CHTSD","5",2,"URBAN",222,60,0,0,0,0,3,2,3
"CHTSD","5",2,"URBAN",222,90,0,0,0.4,0,2,3,2.4
"CHTSD","5",2,"URBAN",222,60,9.2,2.4,0.2,0,1,2,12.8
"CHTSD","5",2,"URBAN",222,48,0,0,0.25,0,2.5,2,2.75
"CHTSD","5",2,"URBAN",222,60,23,6,0,0,0,2,29
"CHTSD","5",2,"URBAN",222,60,9.2,2.4,0.2,0,0,2,11.8
"CHTSD","5",2,"URBAN",222,60,10,2,0,0,0,2,12
"CHTSD","5",2,"URBAN",222,60,0,0,0,0,0.75,2,0.75
"CHTSD","Bijapur",3,"URBAN",223,52,0,0,0,0,2.5,2,2.5
"CHTSD","Bijapur",3,"URBAN",223,41,0,1.666666667,0,0,0,2,1.666666667
"CHTSD","Bijapur",3,"URBAN",223,60,11.66666667,0,0.333333333,0,0,2,12.000000003
"CHTSD","Bijapur",3,"URBAN",223,60,8.333333333,1.666666667,0.333333333,0,0,2,10.333333333
"CHTSD","Bijapur",3,"URBAN",223,90,8.571428571,0.714285714,0.107142857,0,0,3,9.392857142
"CHTSD","Bijapur",3,"URBAN",223,52,24,0,0,0,0,2,24
"CHTSD","Bijapur",3,"URBAN",223,63.6607393542349,0,0,0,0,0,3,0
"CHTSD","Bijapur",3,"URBAN",223,63.6607393542349,0,0,0,0,0,3,0
"CHTSD","4",2,"URBAN",222,60,0,0,0,0,2.5,2,2.5
"CHTSD","4",2,"URBAN",222,58,0,0,0,0,4,2,4
"CHTSD","4",2,"URBAN",222,63.6607393542349,0,0,0,0,0,2,0
"CHTSD","4",2,"URBAN",222,60,0,0,0,0,1.6,2,1.6
"CHTSD","4",2,"URBAN",222,63.6607393542349,0,0,0,0,0,2,0
"CHTSD","4",2,"URBAN",222,0,0,0,0,0,0,2,0
"CHTSD","4",2,"URBAN",222,60,14,1,0.2,0,0,2,15.2
"CHTSD","4",2,"URBAN",222,60,15,2.5,0.25,0,0,2,17.75
"CHTSD","3",2,"URBAN",222,60,0,0,0,0,2.5,2,2.5
"CHTSD","3",2,"URBAN",222,60,20,1.666666667,0.333333333,0,0,2,22
"CHTSD","3",2,"URBAN",222,60,0,0,0.5,0,1.4,2,1.9
"CHTSD","3",2,"URBAN",222,56,0,0,0,0,0,2,0
"CHTSD","3",2,"URBAN",222,44,6.25,1.25,0.1875,0,0.25,2,7.9375
"CHTSD","3",2,"URBAN",222,60,9.333333333,1.166666667,0.166666667,0,0,2,10.666666667
"CHTSD","Narayanpur",3,"URBAN",223,12,0,0,0,0,0,2,0
"CHTSD","Narayanpur",3,"URBAN",223,60,20,3,0,0,0,2,23
"CHTSD","Narayanpur",3,"URBAN",223,46,0,0,0,0,0,2,0
"CHTSD","Narayanpur",3,"URBAN",223,88,0,0,0,0,0.166666667,3,0.166666667
"CHTSD","Narayanpur",3,"URBAN",223,60,0,0,0.125,0,1.25,2,1.375
"CHTSD","Narayanpur",3,"URBAN",223,42,15,0,0,0,0,2,15
"CHTSD","7",2,"URBAN",222,60,0,0,0,0,9,2,9
"CHTSD","7",2,"URBAN",222,60,0,0,0,0,2.5,2,2.5
"CHTSD","7",2,"URBAN",222,60,0,0,0.5,0,2.5,2,3
"CHTSD","7",2,"URBAN",222,60,0,0,0.166666667,0,2.5,2,2.666666667
"CHTSD","7",2,"URBAN",222,50,0,1,0,0,0,2,1
"CHTSD","7",2,"URBAN",222,60,0,0,0,0.041666667,1.166666667,2,1.208333334
"CHTSD","Dantewada",3,"URBAN",223,30,2,0,0,0,1.2,2,3.2
"CHTSD","Dantewada",3,"URBAN",223,60,0,0,0.25,0,0,2,0.25
"CHTSD","Dantewada",3,"URBAN",223,60,0,0,0,0,0,2,0
"CHTSD","Dantewada",3,"URBAN",223,48,5.833333333,0,0.166666667,0,0.333333333,2,6.333333333
"CHTSD","Dantewada",3,"URBAN",223,30,17.5,0,0,0,0.25,2,17.75
"CHTSD","Durg",2,"URBAN",222,60,0,0,0,0,4.5,2,4.5
"CHTSD","Durg",2,"URBAN",222,60,0,0,0,0,5,2,5
"CHTSD","Durg",2,"URBAN",222,60,10,1.666666667,0.166666667,0,0,2,11.833333334
"CHTSD","Durg",2,"URBAN",222,54,0,0,0,0,1.833333333,2,1.833333333
"CHTSD","Durg",2,"URBAN",222,60,13.33333333,0,0.333333333,0,1.666666667,2,15.33333333
"CHTSD","Durg",2,"URBAN",222,60,0,0,0,0,1.666666667,2,1.666666667
"CHTSD","Durg",2,"URBAN",222,60,8.333333333,1.666666667,0,0,0,2,10
"CHTSD","Durg",2,"URBAN",222,60,0,0,0,0,1.25,2,1.25
"CHTSD","7",2,"URBAN",222,20,0,0,0,0.2,3,2,3.2
"CHTSD","7",2,"URBAN",222,60,0,0,0,0,1.25,2,1.25
"CHTSD","7",2,"URBAN",222,60,0,0,0.083333333,0.25,2.5,2,2.833333333
"CHTSD","7",2,"URBAN",222,60,0,0,0.4375,0,1.875,2,2.3125
"CHTSD","7",2,"URBAN",222,58,0,0,0.2,0,5,2,5.2
"CHTSD","7",2,"URBAN",222,60,17.5,0,0.25,0,0.5,2,18.25
"CHTSD","7",2,"URBAN",222,60,0,0,0.2,0,1,2,1.2
"CHTSD","7",2,"URBAN",222,59,0,0,0,0,2.5,2,2.5
"CHTSD","7",2,"URBAN",222,60,0,0,0.25,0,2,2,2.25
"CHTSD","7",2,"URBAN",222,60,0,0,0.25,0,1.75,2,2
"CHTSD","Durg",2,"URBAN",222,63.6607393542349,0,0,0,0,0,2,0
"CHTSD","Durg",2,"URBAN",222,63.6607393542349,0,0,0,0,0,2,0
"CHTSD","Durg",2,"URBAN",222,60,0,0,0,0,6,2,6
"CHTSD","Durg",2,"URBAN",222,60,0,0,0,0,1,2,1
"CHTSD","Durg",2,"URBAN",222,60,0,0,0,0,4,2,4
"CHTSD","Durg",2,"URBAN",222,60,0,0,0.2,0,2,2,2.2
"CHTSD","Durg",2,"URBAN",222,60,8.333333333,1.666666667,0,0,1.666666667,2,11.666666667
"CHTSD","Durg",2,"URBAN",222,60,18,2.666666667,0,0,3.333333333,2,24
"CHTSD","6",2,"URBAN",222,60,14,0,0.2,0,2,2,16.2
"CHTSD","6",2,"URBAN",222,46,14,0,0,0,0.4,2,14.4
"CHTSD","6",2,"URBAN",222,90,8.75,0,0,0,0,3,8.75
"CHTSD","6",2,"URBAN",222,90,17.5,0,0.125,0,0,3,17.625
"CHTSD","6",2,"URBAN",222,60,0,0,0.2,0,0.6,2,0.8
"CHTSD","6",2,"URBAN",222,60,0,0,0,0,1,2,1
"CHTSD","9",2,"URBAN",222,60,0,0,0,0,5,2,5
"CHTSD","9",2,"URBAN",222,60,0,0,0.25,0,3,2,3.25
"CHTSD","9",2,"URBAN",222,59,0,0,0,0,4.166666667,2,4.166666667
"CHTSD","9",2,"URBAN",222,60,7.666666667,2,0.333333333,0,2,2,12
"CHTSD","9",2,"URBAN",222,60,13,6,0,0,0,2,19
"CHTSD","9",2,"URBAN",222,60,0,0,0.4,0,5.4,2,5.8
"CHTSD","9",2,"URBAN",222,60,0,0,0.25,0,1.25,2,1.5
"CHTSD","9",2,"URBAN",222,60,4.8,2.4,0.2,0,0,2,7.4
"CHTSD","8",2,"URBAN",222,58,23.33333333,0,0,0,1.666666667,2,24.999999997
"CHTSD","8",2,"URBAN",222,81,25,5,0,0.5,0,3,30.5
"CHTSD","8",2,"URBAN",222,60,0,0,0,0,0,2,0
"CHTSD","8",2,"URBAN",222,60,0,0,0,0,2.5,2,2.5
"CHTSD","8",2,"URBAN",222,90,17.5,0,0,0,2.5,3,20
"CHTSD","8",2,"URBAN",222,90,14,0,0,0,5,3,19
"CHTSD","5",2,"URBAN",222,60,0,0,0,0,1.75,2,1.75
"CHTSD","5",2,"URBAN",222,60,0,0,0,0,5,2,5
"CHTSD","5",2,"URBAN",222,46,0,0,0,0,3.75,2,3.75
"CHTSD","5",2,"URBAN",222,90,0,0,0,0,3,3,3
"CHTSD","5",2,"URBAN",222,60,0,0,0,0,6,2,6
"CHTSD","5",2,"URBAN",222,90,11.66666667,0,0,0,0.833333333,3,12.500000003
"CHTSD","5",2,"URBAN",222,90,17.5,0,0,0,0.5,3,18
"CHTSD","Durg",2,"URBAN",222,60,0,0,0.25,0.25,3,2,3.5
"CHTSD","Durg",2,"URBAN",222,60,9.2,2.4,0.4,0,3,2,15
"CHTSD","Durg",2,"URBAN",222,60,0,0,0,0,0,2,0
"CHTSD","Durg",2,"URBAN",222,60,0,0,0,0,2,2,2
"CHTSD","Durg",2,"URBAN",222,36,3.333333333,2,0,0,0,3,5.333333333
"CHTSD","Durg",2,"URBAN",222,60,9.2,2.4,0.4,0,0,2,12
"CHTSD","Durg",2,"URBAN",222,60,15.33333333,4,0,0,0,2,19.33333333
"CHTSD","4",2,"URBAN",222,60,0,0,0,0,2.5,2,2.5
"CHTSD","4",2,"URBAN",222,60,0,0,0,0,1.25,2,1.25
"CHTSD","4",2,"URBAN",222,60,0,0,0,0,0,2,0
"CHTSD","4",2,"URBAN",222,60,0,0,0,0,2.5,2,2.5
"CHTSD","4",2,"URBAN",222,60,0,0,0.333333333,0,2,2,2.333333333
"CHTSD","4",2,"URBAN",222,60,14,0,0.4,0,0,2,14.4
"CHTSD","4",2,"URBAN",222,60,0,3.75,0,0,0,2,3.75
"CHTSD","Bijapur",3,"URBAN",223,60,0,0,0,0,5,2,5
"CHTSD","Bijapur",3,"URBAN",223,60,0,0,0,0,4.166666667,2,4.166666667
"CHTSD","Bijapur",3,"URBAN",223,60,0,0,0.2,0,5,2,5.2
"CHTSD","Bijapur",3,"URBAN",223,60,0,0,0.25,0,2.5,2,2.75
"CHTSD","Bijapur",3,"URBAN",223,60,0,0,0.375,0,3.125,2,3.5
"CHTSD","Bijapur",3,"URBAN",223,60,0,0,0.3,0,2,2,2.3
"CHTSD","Bijapur",3,"URBAN",223,90,12.5,2.5,0,0,0,3,15
"CHTSD","Bijapur",3,"URBAN",223,60,10,2,0,0,0,2,12
"CHTSD","13",2,"URBAN",222,60,0,0,0.4,0,6,2,6.4
"CHTSD","13",2,"URBAN",222,60,0,0,0.166666667,0.133333333,5,2,5.3
"CHTSD","13",2,"URBAN",222,60,12,1,0,0,0,2,13
"CHTSD","13",2,"URBAN",222,56,0,0,0,0,0,2,0
"CHTSD","13",2,"URBAN",222,54,6.25,1.25,0.1875,0,1.25,2,8.9375
"CHTSD","13",2,"URBAN",222,60,8.333333333,1.666666667,0.166666667,0,0.833333333,2,11
"CHTSD","13",2,"URBAN",222,60,10,2,0,0,0,2,12
"CHTSD","14",3,"URBAN",223,50,0,0,0,0,3,2,3
"CHTSD","14",3,"URBAN",223,60,0,0,0,0,5,2,5
"CHTSD","14",3,"URBAN",223,60,17.5,0,0,0,0,2,17.5
"CHTSD","14",3,"URBAN",223,46,0,0,0,0,3.333333333,2,3.333333333
"CHTSD","14",3,"URBAN",223,90,0,0,0.25,0,3.333333333,3,3.583333333
"CHTSD","14",3,"URBAN",223,90,0,0,0,0,1.666666667,3,1.666666667
"CHTSD","14",3,"URBAN",223,60,17.5,0,0.375,0,0,2,17.875
"CHTSD","Narayanpur",3,"URBAN",223,48,6,1,0,0,0,2,7
"CHTSD","Narayanpur",3,"URBAN",223,60,0,0,0.25,0,0,2,0.25
"CHTSD","Narayanpur",3,"URBAN",223,60,0,0,0,0,0,2,0
"CHTSD","Narayanpur",3,"URBAN",223,60,0,0,0.333333333,0,0,2,0.333333333
"CHTSD","Narayanpur",3,"URBAN",223,32,17.5,0,0.125,0,0,2,17.625
"CHTSD","Narayanpur",3,"URBAN",223,60,0,0,0.2,0,0,2,0.2
"CHTSD","Narayanpur",3,"URBAN",223,60,14,0,0,0,0,2,14
"CHTSD","Narayanpur",3,"URBAN",223,60,11.66666667,0,0,0,0,2,11.66666667
"CHTSD","12",2,"URBAN",222,60,0,0,0,0,2.5,2,2.5
"CHTSD","12",2,"URBAN",222,60,0,0,0,0,3,2,3
"CHTSD","12",2,"URBAN",222,60,0,0,0,0,3.75,2,3.75
"CHTSD","12",2,"URBAN",222,60,0,0,0,0,1.666666667,2,1.666666667
"CHTSD","12",2,"URBAN",222,60,0,0,0,0,3.333333333,2,3.333333333
"CHTSD","12",2,"URBAN",222,60,0,0,0,0,10,2,10
"CHTSD","12",2,"URBAN",222,60,0,0,0,0,5,2,5
"CHTSD","12",2,"URBAN",222,60,0,0,0,0,5,2,5
"CHTSD","Dantewada",3,"URBAN",223,90,0,0,0,0,0,3,0
"CHTSD","Dantewada",3,"URBAN",223,60,0,0,0,0,0,2,0
"CHTSD","Dantewada",3,"URBAN",223,90,0,0,0.125,0,0,3,0.125
"CHTSD","Dantewada",3,"URBAN",223,90,0,0,0.25,0,0,3,0.25
"CHTSD","Dantewada",3,"URBAN",223,90,0,0,0.25,0,0,3,0.25
"CHTSD","Dantewada",3,"URBAN",223,60,0,0,0.3125,0,0.75,2,1.0625
"CHTSD","Dantewada",3,"URBAN",223,90,11.66666667,0,0.166666667,0,0,3,11.833333337
"CHTSD","Dantewada",3,"URBAN",223,90,14,0,0.25,0,0,3,14.25
"CHTSD","15",3,"URBAN",223,56,0,0,0,0.05,7.5,2,7.55
"CHTSD","15",3,"URBAN",223,60,0,0,0,0,7.5,2,7.5
"CHTSD","15",3,"URBAN",223,60,0,0,0,0,4.166666667,2,4.166666667
"CHTSD","15",3,"URBAN",223,57,0,0,0,0,5,2,5
"CHTSD","15",3,"URBAN",223,40,0,0,0.166666667,0.033333333,2.5,2,2.7
"CHTSD","15",3,"URBAN",223,60,0,0,0.2,0,2,2,2.2
"CHTSD","15",3,"URBAN",223,60,0,0,0,0,2.5,2,2.5
"CHTSD","Raipur",2,"URBAN",222,60,0,0,0,0.166666667,3.333333333,2,3.5
"CHTSD","Raipur",2,"URBAN",222,60,0,0,0,0,6.25,2,6.25
"CHTSD","Raipur",2,"URBAN",222,60,0,0,0.333333333,0,3.333333333,2,3.666666666
"CHTSD","Raipur",2,"URBAN",222,60,0,0,0,0,5,2,5
"CHTSD","Raipur",2,"URBAN",222,60,0,0,0.6,0,10,2,10.6
"CHTSD","Raipur",2,"URBAN",222,60,23.33333333,0,0.333333333,0,1.666666667,2,25.33333333
"CHTSD","Raipur",2,"URBAN",222,60,11.66666667,0,0,0.083333333,1.666666667,2,13.41666667
"CHTSD","Raipur",2,"URBAN",222,60,0,0,0,0,5,2,5
"CHTSD","Raipur",2,"URBAN",222,60,0,0,0.333333333,0,3.333333333,2,3.666666666
"CHTSD","Raipur",2,"URBAN",222,60,0,0,0,0.166666667,4.166666667,2,4.333333334
"CHTSD","Raipur",2,"URBAN",222,60,0,0,0,0,1.875,2,1.875
"CHTSD","Raipur",2,"URBAN",222,60,0,0,0,0,2,2,2
"CHTSD","Raipur",2,"URBAN",222,60,17,2,0.1,0,2,2,21.1
"CHTSD","Surguja",1,"URBAN",221,60,0,0,0,0,1,2,1
"CHTSD","Surguja",1,"URBAN",221,60,0,0,0,0,1.25,2,1.25
"CHTSD","Surguja",1,"URBAN",221,60,0,0,0.285714286,0,1.428571429,2,1.714285715
"CHTSD","Surguja",1,"URBAN",221,60,0,0,0.166666667,0,1.666666667,2,1.833333334
"CHTSD","Surguja",1,"URBAN",221,60,0,0,0.2,0,1.6,2,1.8
"CHTSD","Surguja",1,"URBAN",221,60,0,0,0.25,0,1,2,1.25
"CHTSD","Surguja",1,"URBAN",221,60,0,0,0.5,0,1.428571429,2,1.928571429
"CHTSD","1",1,"URBAN",221,60,0,0,0,0,2,2,2
"CHTSD","1",1,"URBAN",221,60,0,10,0,0,0,2,10
"CHTSD","1",1,"URBAN",221,60,10,5,0,0,4,2,19
"CHTSD","1",1,"URBAN",221,60,0,7.5,0,0,0,2,7.5
"CHTSD","1",1,"URBAN",221,60,0,0,0,0,0,2,0
"CHTSD","1",1,"URBAN",221,60,9.6,2.2,0,0,0,2,11.8
"CHTSD","1",1,"URBAN",221,60,11.5,2.75,0,0.5,0,2,14.75
"CHTSD","1",1,"URBAN",221,60,11.5,2.75,0,0.1125,0,2,14.3625
"CHTSD","3",2,"URBAN",222,60,0,0,0.25,0,0.75,2,1
"CHTSD","3",2,"URBAN",222,60,0,0,0.125,0,1,2,1.125
"CHTSD","3",2,"URBAN",222,60,0,0,0.166666667,0,0.5,2,0.666666667
"CHTSD","3",2,"URBAN",222,60,11.66666667,0,0,0,0.5,2,12.16666667
"CHTSD","3",2,"URBAN",222,60,0,0,0.25,0.0625,1.25,2,1.5625
"CHTSD","3",2,"URBAN",222,60,0,0,0.083333333,0,0.5,2,0.583333333
"CHTSD","3",2,"URBAN",222,60,0,0,0,0.075,1.25,2,1.325
"CHTSD","3",2,"URBAN",222,60,14,1,0.3,0,0,2,15.3
"CHTSD","15",3,"RURAL",223,60,0,0,0,0,0,2,0
"CHTSD","15",3,"RURAL",223,60,0,0,0,0,0,2,0
"CHTSD","15",3,"RURAL",223,52,8.75,0,0,0,0,2,8.75
"CHTSD","15",3,"RURAL",223,56,0,0,0.083333333,0,0,2,0.083333333
"CHTSD","15",3,"RURAL",223,89,13,0,0,0,0,3,13
"CHTSD","15",3,"RURAL",223,90,0,0,0,0,0,3,0
"CHTSD","15",3,"RURAL",223,60,28,0,0.5,0,0,2,28.5
"CHTSD","15",3,"RURAL",223,60,0,0,0,0,0,2,0
"CHTSD","15",3,"RURAL",223,36,0,0,0,0,0,2,0
"CHTSD","15",3,"RURAL",223,60,0,0,0.4,0,0.4,2,0.8
"CHTSD","15",3,"RURAL",223,55,12.5,2.5,0,0,0,2,15
